../results/mapping/egg1.sorted.uniquely.bam	5043786
../results/mapping/egg2.sorted.uniquely.bam	5396035
../results/mapping/emb1.sorted.uniquely.bam	16586605
../results/mapping/emb2.sorted.uniquely.bam	14250401
../results/mapping/nym1.sorted.uniquely.bam	23694396
../results/mapping/nym2.sorted.uniquely.bam	20869127
../results/mapping/pvs1.sorted.uniquely.bam	2676870
../results/mapping/pvs2.sorted.uniquely.bam	6380398
